idx,case,Activity,timestamp,lifecycle,ApplicationType,LoanGoal,RequestedAmount,MonthlyCost,resource,Selected,EventID,OfferID,FirstWithdrawalAmount,Action,Accepted,CreditScore,NumberOfTerms,EventOrigin,OfferedAmount,EventIDraw
440955,Application_1000806256,W_Complete application,2016-06-01T11:03:46.822+0100,SCHEDULE,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,Workitem_1886016787,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1886016787
440956,Application_1000806256,W_Complete application,2016-06-01T11:03:46.826+0100,START,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,Workitem_2075639421,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2075639421
440957,Application_1000806256,A_Concept,2016-06-01T11:03:46.830+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,ApplState_26068121,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_26068121
440958,Application_1000806256,W_Complete application,2016-06-01T11:08:42.118+0100,SUSPEND,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,Workitem_1012148369,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1012148369
440959,Application_1000806256,W_Complete application,2016-06-01T12:27:49.463+0100,RESUME,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,Workitem_1460354714,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1460354714
440960,Application_1000806256,A_Accepted,2016-06-01T12:40:27.073+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,ApplState_893449824,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_893449824
440961,Application_1000806256,O_Create Offer,2016-06-01T12:42:09.215+0100,COMPLETE,New credit,Existing loan takeover,0.0,624.17,User_4,True,Offer_1137169207,Offer_1137169207,0.0,Created,True,0.0,120.0,Offer,61300.0,Offer_1137169207
440962,Application_1000806256,O_Created,2016-06-01T12:42:10.700+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,OfferState_332820903,Offer_1137169207,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_332820903
440963,Application_1000806256,O_Sent (mail and online),2016-06-01T12:42:51.467+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,OfferState_75959085,Offer_1137169207,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_75959085
440964,Application_1000806256,W_Complete application,2016-06-01T12:42:51.482+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,Workitem_1137807495,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1137807495
440965,Application_1000806256,W_Call after offers,2016-06-01T12:42:51.490+0100,SCHEDULE,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,Workitem_1496279131,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1496279131
440966,Application_1000806256,W_Call after offers,2016-06-01T12:42:51.492+0100,START,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,Workitem_1025554315,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1025554315
440967,Application_1000806256,A_Complete,2016-06-01T12:42:51.495+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,ApplState_520128231,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_520128231
440968,Application_1000806256,W_Call after offers,2016-06-01T12:49:16.657+0100,SUSPEND,New credit,Existing loan takeover,0.0,Unknown,User_4,Unknown,Workitem_424144016,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_424144016
440969,Application_1000806256,W_Call after offers,2016-06-07T08:55:04.793+0100,RESUME,New credit,Existing loan takeover,0.0,Unknown,User_46,Unknown,Workitem_766228645,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_766228645
440970,Application_1000806256,W_Call after offers,2016-06-07T08:56:33.545+0100,SUSPEND,New credit,Existing loan takeover,0.0,Unknown,User_46,Unknown,Workitem_444699480,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_444699480
440971,Application_1000806256,W_Call after offers,2016-06-15T11:40:15.370+0100,ATE_ABORT,New credit,Existing loan takeover,0.0,Unknown,User_121,Unknown,Workitem_367328517,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_367328517
440972,Application_1000806256,W_Validate application,2016-06-15T11:40:15.408+0100,SCHEDULE,New credit,Existing loan takeover,0.0,Unknown,User_121,Unknown,Workitem_152821714,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_152821714
440973,Application_1000806256,W_Validate application,2016-06-15T11:40:15.413+0100,START,New credit,Existing loan takeover,0.0,Unknown,User_121,Unknown,Workitem_196756489,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_196756489
440974,Application_1000806256,A_Validating,2016-06-15T11:40:16.321+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_121,Unknown,ApplState_1187473568,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1187473568
440975,Application_1000806256,O_Returned,2016-06-15T11:40:21.193+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_121,Unknown,OfferState_1687248142,Offer_1137169207,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1687248142
440976,Application_1000806256,W_Validate application,2016-06-15T11:41:48.667+0100,SUSPEND,New credit,Existing loan takeover,0.0,Unknown,User_121,Unknown,Workitem_793426862,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_793426862
440977,Application_1000806256,W_Validate application,2016-06-17T07:16:54.545+0100,RESUME,New credit,Existing loan takeover,0.0,Unknown,User_87,Unknown,Workitem_216072086,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_216072086
440978,Application_1000806256,W_Validate application,2016-06-17T07:16:59.080+0100,SUSPEND,New credit,Existing loan takeover,0.0,Unknown,User_87,Unknown,Workitem_394751369,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_394751369
440979,Application_1000806256,W_Validate application,2016-06-17T12:54:43.735+0100,RESUME,New credit,Existing loan takeover,0.0,Unknown,User_29,Unknown,Workitem_188359849,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_188359849
440980,Application_1000806256,A_Denied,2016-06-17T13:16:49.579+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_29,Unknown,ApplState_380234937,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_380234937
440981,Application_1000806256,O_Refused,2016-06-17T13:16:49.608+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_29,Unknown,OfferState_1877169330,Offer_1137169207,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1877169330
440982,Application_1000806256,W_Validate application,2016-06-17T13:16:49.618+0100,COMPLETE,New credit,Existing loan takeover,0.0,Unknown,User_29,Unknown,Workitem_352257777,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_352257777
859619,Application_1000856802,A_Create Application,2016-09-20T19:00:30.299+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_40,Unknown,Application_1000856802,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Application,Unknown,Application_1000856802
859620,Application_1000856802,A_Concept,2016-09-20T19:00:30.302+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_40,Unknown,ApplState_1894838034,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1894838034
859621,Application_1000856802,W_Complete application,2016-09-20T19:00:30.307+0100,SCHEDULE,Limit raise,Car,18000.0,Unknown,User_40,Unknown,Workitem_1901707932,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1901707932
859622,Application_1000856802,W_Complete application,2016-09-20T19:00:30.308+0100,START,Limit raise,Car,18000.0,Unknown,User_40,Unknown,Workitem_2035285467,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2035285467
859623,Application_1000856802,W_Complete application,2016-09-20T19:03:05.046+0100,SUSPEND,Limit raise,Car,18000.0,Unknown,User_40,Unknown,Workitem_1042101217,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1042101217
859624,Application_1000856802,A_Accepted,2016-09-20T19:04:32.313+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_40,Unknown,ApplState_820786097,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_820786097
859625,Application_1000856802,O_Create Offer,2016-09-20T19:04:59.089+0100,COMPLETE,Limit raise,Car,18000.0,180.0,User_40,True,Offer_1332006902,Offer_1332006902,0.0,Created,True,0.0,127.0,Offer,18000.0,Offer_1332006902
859626,Application_1000856802,O_Created,2016-09-20T19:04:59.751+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_40,Unknown,OfferState_581248982,Offer_1332006902,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_581248982
859627,Application_1000856802,O_Sent (mail and online),2016-09-20T19:05:08.800+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_40,Unknown,OfferState_1268089645,Offer_1332006902,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1268089645
859628,Application_1000856802,W_Complete application,2016-09-20T19:05:08.813+0100,ATE_ABORT,Limit raise,Car,18000.0,Unknown,User_40,Unknown,Workitem_111132673,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_111132673
859629,Application_1000856802,W_Call after offers,2016-09-20T19:05:08.819+0100,SCHEDULE,Limit raise,Car,18000.0,Unknown,User_40,Unknown,Workitem_468364413,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_468364413
859630,Application_1000856802,W_Call after offers,2016-09-20T19:05:08.820+0100,START,Limit raise,Car,18000.0,Unknown,User_40,Unknown,Workitem_1104382083,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1104382083
859631,Application_1000856802,A_Complete,2016-09-20T19:05:08.822+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_40,Unknown,ApplState_33220286,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_33220286
859632,Application_1000856802,W_Call after offers,2016-09-20T19:05:58.892+0100,SUSPEND,Limit raise,Car,18000.0,Unknown,User_40,Unknown,Workitem_24415161,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_24415161
859633,Application_1000856802,W_Call after offers,2016-09-24T15:33:45.142+0100,RESUME,Limit raise,Car,18000.0,Unknown,User_49,Unknown,Workitem_2381088,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2381088
859634,Application_1000856802,W_Call after offers,2016-09-24T15:33:58.972+0100,SUSPEND,Limit raise,Car,18000.0,Unknown,User_49,Unknown,Workitem_365042672,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_365042672
859635,Application_1000856802,W_Call after offers,2016-10-06T10:21:54.443+0100,ATE_ABORT,Limit raise,Car,18000.0,Unknown,User_131,Unknown,Workitem_260721270,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_260721270
859636,Application_1000856802,W_Validate application,2016-10-06T10:21:54.448+0100,SCHEDULE,Limit raise,Car,18000.0,Unknown,User_131,Unknown,Workitem_4136076,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_4136076
859637,Application_1000856802,W_Validate application,2016-10-06T10:21:54.450+0100,START,Limit raise,Car,18000.0,Unknown,User_131,Unknown,Workitem_1056619880,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1056619880
859638,Application_1000856802,A_Validating,2016-10-06T10:21:55.287+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_131,Unknown,ApplState_2065113782,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_2065113782
859639,Application_1000856802,O_Returned,2016-10-06T10:22:03.086+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_131,Unknown,OfferState_724715605,Offer_1332006902,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_724715605
859640,Application_1000856802,W_Validate application,2016-10-06T10:36:09.409+0100,SUSPEND,Limit raise,Car,18000.0,Unknown,User_131,Unknown,Workitem_138269079,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_138269079
859641,Application_1000856802,O_Accepted,2016-10-08T09:02:06.648+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_109,Unknown,OfferState_151615217,Offer_1332006902,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_151615217
859642,Application_1000856802,A_Pending,2016-10-08T09:02:06.652+0100,COMPLETE,Limit raise,Car,18000.0,Unknown,User_109,Unknown,ApplState_1136171232,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1136171232
859643,Application_1000856802,W_Validate application,2016-10-08T09:02:06.655+0100,ATE_ABORT,Limit raise,Car,18000.0,Unknown,User_109,Unknown,Workitem_687131852,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_687131852
628753,Application_1000867366,A_Create Application,2016-07-18T22:09:49.012+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_1,Unknown,Application_1000867366,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Application,Unknown,Application_1000867366
628754,Application_1000867366,A_Submitted,2016-07-18T22:09:49.056+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_1,Unknown,ApplState_2044511644,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_2044511644
628755,Application_1000867366,W_Handle leads,2016-07-18T22:09:49.446+0100,SCHEDULE,New credit,Car,15000.0,Unknown,User_1,Unknown,Workitem_1084175003,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1084175003
628756,Application_1000867366,W_Handle leads,2016-07-18T22:11:07.049+0100,WITHDRAW,New credit,Car,15000.0,Unknown,User_1,Unknown,Workitem_1173653532,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1173653532
628757,Application_1000867366,W_Complete application,2016-07-18T22:11:07.058+0100,SCHEDULE,New credit,Car,15000.0,Unknown,User_1,Unknown,Workitem_1397144120,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1397144120
628758,Application_1000867366,A_Concept,2016-07-18T22:11:07.062+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_1,Unknown,ApplState_1059393690,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1059393690
628759,Application_1000867366,W_Complete application,2016-07-20T09:51:05.510+0100,START,New credit,Car,15000.0,Unknown,User_62,Unknown,Workitem_1566815898,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1566815898
628760,Application_1000867366,A_Accepted,2016-07-20T09:59:02.947+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_62,Unknown,ApplState_1433310785,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1433310785
628761,Application_1000867366,O_Create Offer,2016-07-20T10:02:47.712+0100,COMPLETE,New credit,Car,15000.0,361.62,User_62,True,Offer_1750369997,Offer_1750369997,15000.0,Created,True,909.0,45.0,Offer,15000.0,Offer_1750369997
628762,Application_1000867366,O_Created,2016-07-20T10:02:48.359+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_62,Unknown,OfferState_616507552,Offer_1750369997,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_616507552
628763,Application_1000867366,O_Sent (mail and online),2016-07-20T10:03:05.405+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_62,Unknown,OfferState_2020675005,Offer_1750369997,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_2020675005
628764,Application_1000867366,W_Complete application,2016-07-20T10:03:05.454+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_62,Unknown,Workitem_1687049214,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1687049214
628765,Application_1000867366,W_Call after offers,2016-07-20T10:03:05.474+0100,SCHEDULE,New credit,Car,15000.0,Unknown,User_62,Unknown,Workitem_176235818,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_176235818
628766,Application_1000867366,W_Call after offers,2016-07-20T10:03:05.478+0100,START,New credit,Car,15000.0,Unknown,User_62,Unknown,Workitem_534392636,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_534392636
628767,Application_1000867366,A_Complete,2016-07-20T10:03:05.482+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_62,Unknown,ApplState_1096961668,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1096961668
628768,Application_1000867366,W_Call after offers,2016-07-20T10:05:20.322+0100,SUSPEND,New credit,Car,15000.0,Unknown,User_62,Unknown,Workitem_1581084975,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1581084975
628769,Application_1000867366,W_Call after offers,2016-07-25T14:02:28.574+0100,RESUME,New credit,Car,15000.0,Unknown,User_42,Unknown,Workitem_2088197667,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2088197667
628770,Application_1000867366,W_Call after offers,2016-07-25T14:04:38.387+0100,SUSPEND,New credit,Car,15000.0,Unknown,User_42,Unknown,Workitem_536857046,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_536857046
628771,Application_1000867366,W_Call after offers,2016-07-26T15:10:03.663+0100,ATE_ABORT,New credit,Car,15000.0,Unknown,User_120,Unknown,Workitem_208910734,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_208910734
628772,Application_1000867366,W_Validate application,2016-07-26T15:10:03.668+0100,SCHEDULE,New credit,Car,15000.0,Unknown,User_120,Unknown,Workitem_542167100,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_542167100
628773,Application_1000867366,W_Validate application,2016-07-26T15:10:03.670+0100,START,New credit,Car,15000.0,Unknown,User_120,Unknown,Workitem_747046515,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_747046515
628774,Application_1000867366,A_Validating,2016-07-26T15:10:04.547+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_120,Unknown,ApplState_1219643755,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1219643755
628775,Application_1000867366,O_Returned,2016-07-26T15:10:14.768+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_120,Unknown,OfferState_1827269672,Offer_1750369997,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1827269672
628776,Application_1000867366,W_Validate application,2016-07-26T15:21:51.406+0100,SUSPEND,New credit,Car,15000.0,Unknown,User_120,Unknown,Workitem_1883088456,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1883088456
628777,Application_1000867366,O_Accepted,2016-07-27T12:30:53.962+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_102,Unknown,OfferState_731239222,Offer_1750369997,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_731239222
628778,Application_1000867366,A_Pending,2016-07-27T12:30:53.967+0100,COMPLETE,New credit,Car,15000.0,Unknown,User_102,Unknown,ApplState_723621491,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_723621491
628779,Application_1000867366,W_Validate application,2016-07-27T12:30:53.975+0100,ATE_ABORT,New credit,Car,15000.0,Unknown,User_102,Unknown,Workitem_922823947,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_922823947
856951,Application_1000956993,A_Create Application,2016-09-20T10:37:41.331+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_1,Unknown,Application_1000956993,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Application,Unknown,Application_1000956993
856952,Application_1000956993,A_Submitted,2016-09-20T10:37:41.387+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_1,Unknown,ApplState_1031991728,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1031991728
856953,Application_1000956993,W_Handle leads,2016-09-20T10:37:41.692+0100,SCHEDULE,New credit,Car,11500.0,Unknown,User_1,Unknown,Workitem_2094551200,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2094551200
856954,Application_1000956993,W_Handle leads,2016-09-20T10:38:30.054+0100,WITHDRAW,New credit,Car,11500.0,Unknown,User_1,Unknown,Workitem_1851019037,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1851019037
856955,Application_1000956993,W_Complete application,2016-09-20T10:38:30.060+0100,SCHEDULE,New credit,Car,11500.0,Unknown,User_1,Unknown,Workitem_35410114,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_35410114
856956,Application_1000956993,A_Concept,2016-09-20T10:38:30.064+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_1,Unknown,ApplState_627250584,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_627250584
856957,Application_1000956993,W_Complete application,2016-09-20T17:05:53.393+0100,START,New credit,Car,11500.0,Unknown,User_56,Unknown,Workitem_1337134350,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1337134350
856958,Application_1000956993,A_Accepted,2016-09-20T17:16:42.937+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_56,Unknown,ApplState_396704843,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_396704843
856959,Application_1000956993,O_Create Offer,2016-09-20T17:21:21.438+0100,COMPLETE,New credit,Car,11500.0,153.93,User_56,True,Offer_2104292282,Offer_2104292282,11500.0,Created,True,970.0,90.0,Offer,11500.0,Offer_2104292282
856960,Application_1000956993,O_Created,2016-09-20T17:21:22.031+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_56,Unknown,OfferState_1932064501,Offer_2104292282,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1932064501
856961,Application_1000956993,O_Sent (mail and online),2016-09-20T17:26:52.867+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_56,Unknown,OfferState_857444594,Offer_2104292282,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_857444594
856962,Application_1000956993,W_Complete application,2016-09-20T17:26:52.879+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_56,Unknown,Workitem_1517346307,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1517346307
856963,Application_1000956993,W_Call after offers,2016-09-20T17:26:52.885+0100,SCHEDULE,New credit,Car,11500.0,Unknown,User_56,Unknown,Workitem_1866898472,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1866898472
856964,Application_1000956993,W_Call after offers,2016-09-20T17:26:52.887+0100,START,New credit,Car,11500.0,Unknown,User_56,Unknown,Workitem_1647606716,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1647606716
856965,Application_1000956993,A_Complete,2016-09-20T17:26:52.889+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_56,Unknown,ApplState_1889238781,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1889238781
856966,Application_1000956993,W_Call after offers,2016-09-20T17:28:42.716+0100,SUSPEND,New credit,Car,11500.0,Unknown,User_56,Unknown,Workitem_131589247,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_131589247
856967,Application_1000956993,W_Call after offers,2016-09-24T15:34:12.763+0100,RESUME,New credit,Car,11500.0,Unknown,User_43,Unknown,Workitem_832100219,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_832100219
856968,Application_1000956993,W_Call after offers,2016-09-24T15:34:46.826+0100,SUSPEND,New credit,Car,11500.0,Unknown,User_43,Unknown,Workitem_666703327,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_666703327
856969,Application_1000956993,W_Call after offers,2016-09-29T09:24:26.504+0100,ATE_ABORT,New credit,Car,11500.0,Unknown,User_126,Unknown,Workitem_1420885249,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1420885249
856970,Application_1000956993,W_Validate application,2016-09-29T09:24:26.517+0100,SCHEDULE,New credit,Car,11500.0,Unknown,User_126,Unknown,Workitem_1669452484,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1669452484
856971,Application_1000956993,W_Validate application,2016-09-29T09:24:26.519+0100,START,New credit,Car,11500.0,Unknown,User_126,Unknown,Workitem_1850438846,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1850438846
856972,Application_1000956993,A_Validating,2016-09-29T09:24:27.290+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_126,Unknown,ApplState_793796587,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_793796587
856973,Application_1000956993,O_Returned,2016-09-29T09:25:45.120+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_126,Unknown,OfferState_1312472338,Offer_2104292282,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1312472338
856974,Application_1000956993,W_Validate application,2016-09-29T09:26:35.828+0100,SUSPEND,New credit,Car,11500.0,Unknown,User_126,Unknown,Workitem_2000815087,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2000815087
856975,Application_1000956993,W_Validate application,2016-10-03T12:28:40.055+0100,ATE_ABORT,New credit,Car,11500.0,Unknown,User_90,Unknown,Workitem_1860101739,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1860101739
856976,Application_1000956993,W_Call incomplete files,2016-10-03T12:28:40.062+0100,SCHEDULE,New credit,Car,11500.0,Unknown,User_90,Unknown,Workitem_996537055,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_996537055
856977,Application_1000956993,W_Call incomplete files,2016-10-03T12:28:40.064+0100,START,New credit,Car,11500.0,Unknown,User_90,Unknown,Workitem_1785975170,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1785975170
856978,Application_1000956993,A_Incomplete,2016-10-03T12:28:40.065+0100,COMPLETE,New credit,Car,11500.0,Unknown,User_90,Unknown,ApplState_1268101633,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1268101633
